"","TIME","Tair"
"7163",2023-07-20 17:40:00,27.83288
"7164",2023-07-20 17:50:00,27.70691
"7165",2023-07-20 18:00:00,27.71205
"7166",2023-07-20 18:10:00,27.6084
"7167",2023-07-20 18:20:00,27.72169
"7168",2023-07-20 18:30:00,27.43589
"7169",2023-07-20 18:40:00,27.56851
"7170",2023-07-20 18:50:00,27.21729
"7171",2023-07-20 19:00:00,27.02256
"7172",2023-07-20 19:10:00,27.01292
"7173",2023-07-20 19:20:00,26.57817
"7174",2023-07-20 19:30:00,26.56966
"7175",2023-07-20 19:40:00,26.06812
"7176",2023-07-20 19:50:00,25.78788
"7177",2023-07-20 20:00:00,25.73479
"7178",2023-07-20 20:10:00,24.96257
"7179",2023-07-20 20:20:00,23.96667
"7180",2023-07-20 20:30:00,22.92167
"7181",2023-07-20 20:40:00,22.57197
"7182",2023-07-20 20:50:00,21.68196
"7183",2023-07-20 21:00:00,21.45942
"7184",2023-07-20 21:10:00,20.66025
"7185",2023-07-20 21:20:00,20.37149
"7186",2023-07-20 21:30:00,19.77949
"7187",2023-07-20 21:40:00,19.28462
"7188",2023-07-20 21:50:00,18.9175
"7189",2023-07-20 22:00:00,18.54041
"7190",2023-07-20 22:10:00,18.15719
"7191",2023-07-20 22:20:00,17.83462
"7192",2023-07-20 22:30:00,17.65537
"7193",2023-07-20 22:40:00,17.52388
"7194",2023-07-20 22:50:00,17.2344
"7195",2023-07-20 23:00:00,17.11645
"7196",2023-07-20 23:10:00,16.88558
"7197",2023-07-20 23:20:00,16.68971
"7198",2023-07-20 23:30:00,16.52666
"7199",2023-07-20 23:40:00,16.41818
"7200",2023-07-20 23:50:00,16.23277
"7201",2023-07-21,16.33299
"7202",2023-07-21 00:10:00,16.14352
"7203",2023-07-21 00:20:00,16.12729
"7204",2023-07-21 00:30:00,15.76433
"7205",2023-07-21 00:40:00,15.37282
"7206",2023-07-21 00:50:00,15.25204
"7207",2023-07-21 01:00:00,15.33009
"7208",2023-07-21 01:10:00,14.87479
"7209",2023-07-21 01:20:00,14.59637
"7210",2023-07-21 01:30:00,14.63892
"7211",2023-07-21 01:40:00,14.7352
"7212",2023-07-21 01:50:00,14.56125
"7213",2023-07-21 02:00:00,14.51436
"7214",2023-07-21 02:10:00,14.50112
"7215",2023-07-21 02:20:00,14.39279
"7216",2023-07-21 02:30:00,14.43188
"7217",2023-07-21 02:40:00,14.35423
"7218",2023-07-21 02:50:00,14.28629
"7219",2023-07-21 03:00:00,14.12129
"7220",2023-07-21 03:10:00,14.05027
"7221",2023-07-21 03:20:00,14.17077
"7222",2023-07-21 03:30:00,14.25055
"7223",2023-07-21 03:40:00,14.19225
"7224",2023-07-21 03:50:00,14.23473
"7225",2023-07-21 04:00:00,14.34795
"7226",2023-07-21 04:10:00,14.23799
"7227",2023-07-21 04:20:00,14.31108
"7228",2023-07-21 04:30:00,14.06071
"7229",2023-07-21 04:40:00,14.07717
"7230",2023-07-21 04:50:00,13.95724
"7231",2023-07-21 05:00:00,13.97567
"7232",2023-07-21 05:10:00,14.15285
"7233",2023-07-21 05:20:00,14.5266
"7234",2023-07-21 05:30:00,14.9286
"7235",2023-07-21 05:40:00,15.33
"7236",2023-07-21 05:50:00,15.53809
"7237",2023-07-21 06:00:00,15.69472
"7238",2023-07-21 06:10:00,15.88401
"7239",2023-07-21 06:20:00,16.19013
"7240",2023-07-21 06:30:00,16.41147
"7241",2023-07-21 06:40:00,16.63515
"7242",2023-07-21 06:50:00,16.91482
"7243",2023-07-21 07:00:00,17.26001
"7244",2023-07-21 07:10:00,17.6441
"7245",2023-07-21 07:20:00,18.03464
"7246",2023-07-21 07:30:00,17.94191
"7247",2023-07-21 07:40:00,17.85208
"7248",2023-07-21 07:50:00,18.09307
"7249",2023-07-21 08:00:00,18.32604
"7250",2023-07-21 08:10:00,17.94518
"7251",2023-07-21 08:20:00,18.79034
"7252",2023-07-21 08:30:00,19.64248
"7253",2023-07-21 08:40:00,19.98954
"7254",2023-07-21 08:50:00,20.44878
"7255",2023-07-21 09:00:00,20.80647
"7256",2023-07-21 09:10:00,21.8975
"7257",2023-07-21 09:20:00,22.89702
"7258",2023-07-21 09:30:00,23.56814
"7259",2023-07-21 09:40:00,24.46447
"7260",2023-07-21 09:50:00,22.53818
"7261",2023-07-21 10:00:00,21.65341
"7262",2023-07-21 10:10:00,21.65043
"7263",2023-07-21 10:20:00,22.13111
"7264",2023-07-21 10:30:00,23.10842
"7265",2023-07-21 10:40:00,22.93046
"7266",2023-07-21 10:50:00,22.74063
"7267",2023-07-21 11:00:00,22.48948
"7268",2023-07-21 11:10:00,22.76056
"7269",2023-07-21 11:20:00,23.33364
"7270",2023-07-21 11:30:00,23.51227
"7271",2023-07-21 11:40:00,23.57846
"7272",2023-07-21 11:50:00,24.64391
"7273",2023-07-21 12:00:00,26.22354
"7274",2023-07-21 12:10:00,25.91906
"7275",2023-07-21 12:20:00,24.53581
"7276",2023-07-21 12:30:00,24.01799
"7277",2023-07-21 12:40:00,25.11769
"7278",2023-07-21 12:50:00,26.79623
"7279",2023-07-21 13:00:00,27.18128
"7280",2023-07-21 13:10:00,27.59008
"7281",2023-07-21 13:20:00,27.69696
"7282",2023-07-21 13:30:00,29.03162
"7283",2023-07-21 13:40:00,30.03085
"7284",2023-07-21 13:50:00,31.18965
"7285",2023-07-21 14:00:00,31.36236
"7286",2023-07-21 14:10:00,30.13892
"7287",2023-07-21 14:20:00,31.05145
"7288",2023-07-21 14:30:00,29.91833
"7289",2023-07-21 14:40:00,30.30099
"7290",2023-07-21 14:50:00,31.18232
"7291",2023-07-21 15:00:00,29.01003
"7292",2023-07-21 15:10:00,29.4281
"7293",2023-07-21 15:20:00,28.99888
"7294",2023-07-21 15:30:00,29.748
"7295",2023-07-21 15:40:00,30.09352
"7296",2023-07-21 15:50:00,29.26965
"7297",2023-07-21 16:00:00,30.49986
"7298",2023-07-21 16:10:00,28.66446
"7299",2023-07-21 16:20:00,28.01026
"7300",2023-07-21 16:30:00,27.38868
"7301",2023-07-21 16:40:00,26.54994
"7302",2023-07-21 16:50:00,26.19538
"7303",2023-07-21 17:00:00,25.78823
"7304",2023-07-21 17:10:00,25.51528
"7305",2023-07-21 17:20:00,24.76278
"7306",2023-07-21 17:30:00,24.00017
"7307",2023-07-21 17:40:00,22.18365
"7308",2023-07-21 17:50:00,20.98466
"7309",2023-07-21 18:00:00,20.57348
"7310",2023-07-21 18:10:00,20.42648
"7311",2023-07-21 18:20:00,19.98445
"7312",2023-07-21 18:30:00,19.95341
"7313",2023-07-21 18:40:00,19.91363
"7314",2023-07-21 18:50:00,20.51776
"7315",2023-07-21 19:00:00,21.28743
"7316",2023-07-21 19:10:00,21.08057
"7317",2023-07-21 19:20:00,21.50777
"7318",2023-07-21 19:30:00,21.52233
"7319",2023-07-21 19:40:00,21.4003
"7320",2023-07-21 19:50:00,20.76399
"7321",2023-07-21 20:00:00,20.44246
"7322",2023-07-21 20:10:00,20.08597
"7323",2023-07-21 20:20:00,19.97716
"7324",2023-07-21 20:30:00,19.79287
"7325",2023-07-21 20:40:00,19.67038
"7326",2023-07-21 20:50:00,19.16846
"7327",2023-07-21 21:00:00,18.79402
"7328",2023-07-21 21:10:00,18.57101
"7329",2023-07-21 21:20:00,18.29424
"7330",2023-07-21 21:30:00,18.02742
"7331",2023-07-21 21:40:00,17.70791
"7332",2023-07-21 21:50:00,17.76527
"7333",2023-07-21 22:00:00,17.82662
"7334",2023-07-21 22:10:00,17.57697
"7335",2023-07-21 22:20:00,17.4193
"7336",2023-07-21 22:30:00,17.36913
"7337",2023-07-21 22:40:00,17.23072
"7338",2023-07-21 22:50:00,16.95602
"7339",2023-07-21 23:00:00,16.88395
"7340",2023-07-21 23:10:00,16.86593
"7341",2023-07-21 23:20:00,16.9569
"7342",2023-07-21 23:30:00,17.0965
"7343",2023-07-21 23:40:00,16.73699
"7344",2023-07-21 23:50:00,16.73097
"7345",2023-07-22,16.70401
"7346",2023-07-22 00:10:00,16.50689
"7347",2023-07-22 00:20:00,16.02867
"7348",2023-07-22 00:30:00,16.15622
"7349",2023-07-22 00:40:00,16.02819
"7350",2023-07-22 00:50:00,15.82478
"7351",2023-07-22 01:00:00,15.64163
"7352",2023-07-22 01:10:00,15.39991
"7353",2023-07-22 01:20:00,15.54802
"7354",2023-07-22 01:30:00,15.53657
"7355",2023-07-22 01:40:00,15.0516
"7356",2023-07-22 01:50:00,15.07892
"7357",2023-07-22 02:00:00,14.95722
"7358",2023-07-22 02:10:00,14.73205
"7359",2023-07-22 02:20:00,14.86341
"7360",2023-07-22 02:30:00,14.84891
"7361",2023-07-22 02:40:00,14.785
"7362",2023-07-22 02:50:00,14.7493
"7363",2023-07-22 03:00:00,14.56004
"7364",2023-07-22 03:10:00,14.43336
"7365",2023-07-22 03:20:00,14.39955
"7366",2023-07-22 03:30:00,14.25774
"7367",2023-07-22 03:40:00,14.10633
"7368",2023-07-22 03:50:00,13.94581
"7369",2023-07-22 04:00:00,13.88724
"7370",2023-07-22 04:10:00,13.70049
"7371",2023-07-22 04:20:00,13.78542
"7372",2023-07-22 04:30:00,13.71681
"7373",2023-07-22 04:40:00,13.68427
"7374",2023-07-22 04:50:00,13.64433
"7375",2023-07-22 05:00:00,13.57616
"7376",2023-07-22 05:10:00,13.49752
"7377",2023-07-22 05:20:00,13.53015
"7378",2023-07-22 05:30:00,13.57018
"7379",2023-07-22 05:40:00,13.64139
"7380",2023-07-22 05:50:00,13.50465
"7381",2023-07-22 06:00:00,13.54895
"7382",2023-07-22 06:10:00,13.69441
"7383",2023-07-22 06:20:00,14.02269
"7384",2023-07-22 06:30:00,14.51033
"7385",2023-07-22 06:40:00,15.03351
"7386",2023-07-22 06:50:00,15.66618
"7387",2023-07-22 07:00:00,16.25429
"7388",2023-07-22 07:10:00,16.78163
"7389",2023-07-22 07:20:00,16.98809
"7390",2023-07-22 07:30:00,16.60262
"7391",2023-07-22 07:40:00,16.50674
"7392",2023-07-22 07:50:00,16.32261
"7393",2023-07-22 08:00:00,16.94392
"7394",2023-07-22 08:10:00,17.56596
"7395",2023-07-22 08:20:00,18.17555
"7396",2023-07-22 08:30:00,18.59063
"7397",2023-07-22 08:40:00,18.52461
"7398",2023-07-22 08:50:00,19.82454
"7399",2023-07-22 09:00:00,20.25089
"7400",2023-07-22 09:10:00,21.66838
"7401",2023-07-22 09:20:00,22.64703
"7402",2023-07-22 09:30:00,22.71162
"7403",2023-07-22 09:40:00,23.05857
"7404",2023-07-22 09:50:00,23.78639
"7405",2023-07-22 10:00:00,23.7117
"7406",2023-07-22 10:10:00,24.76594
"7407",2023-07-22 10:20:00,26.99214
"7408",2023-07-22 10:30:00,25.88529
"7409",2023-07-22 10:40:00,25.17128
"7410",2023-07-22 10:50:00,25.82199
"7411",2023-07-22 11:00:00,27.09355
"7412",2023-07-22 11:10:00,26.67021
"7413",2023-07-22 11:20:00,26.32441
"7414",2023-07-22 11:30:00,25.99975
"7415",2023-07-22 11:40:00,26.86726
"7416",2023-07-22 11:50:00,27.37038
"7417",2023-07-22 12:00:00,27.16387
"7418",2023-07-22 12:10:00,28.81329
"7419",2023-07-22 12:20:00,27.94839
"7420",2023-07-22 12:30:00,28.48599
"7421",2023-07-22 12:40:00,28.36931
"7422",2023-07-22 12:50:00,29.29685
"7423",2023-07-22 13:00:00,28.86182
"7424",2023-07-22 13:10:00,29.41827
"7425",2023-07-22 13:20:00,29.35828
"7426",2023-07-22 13:30:00,27.81286
"7427",2023-07-22 13:40:00,28.90553
"7428",2023-07-22 13:50:00,30.04877
"7429",2023-07-22 14:00:00,30.9083
"7430",2023-07-22 14:10:00,29.37137
"7431",2023-07-22 14:20:00,30.49184
"7432",2023-07-22 14:30:00,29.23953
"7433",2023-07-22 14:40:00,29.58913
"7434",2023-07-22 14:50:00,29.99787
"7435",2023-07-22 15:00:00,30.05611
"7436",2023-07-22 15:10:00,28.81051
"7437",2023-07-22 15:20:00,30.25407
"7438",2023-07-22 15:30:00,29.0652
"7439",2023-07-22 15:40:00,29.29463
"7440",2023-07-22 15:50:00,29.16851
"7441",2023-07-22 16:00:00,29.86309
"7442",2023-07-22 16:10:00,30.22178
"7443",2023-07-22 16:20:00,30.57422
"7444",2023-07-22 16:30:00,31.37309
"7445",2023-07-22 16:40:00,31.58475
"7446",2023-07-22 16:50:00,30.34422
"7447",2023-07-22 17:00:00,30.79809
"7448",2023-07-22 17:10:00,29.78035
"7449",2023-07-22 17:20:00,29.95798
"7450",2023-07-22 17:30:00,29.7659
"7451",2023-07-22 17:40:00,29.32628
"7452",2023-07-22 17:50:00,30.32923
"7453",2023-07-22 18:00:00,29.84745
"7454",2023-07-22 18:10:00,29.17671
"7455",2023-07-22 18:20:00,29.60524
"7456",2023-07-22 18:30:00,28.60733
"7457",2023-07-22 18:40:00,28.50498
"7458",2023-07-22 18:50:00,27.23309
"7459",2023-07-22 19:00:00,27.23966
"7460",2023-07-22 19:10:00,27.30024
"7461",2023-07-22 19:20:00,27.12811
"7462",2023-07-22 19:30:00,26.0773
"7463",2023-07-22 19:40:00,25.68308
"7464",2023-07-22 19:50:00,25.38157
"7465",2023-07-22 20:00:00,25.38802
"7466",2023-07-22 20:10:00,25.28861
"7467",2023-07-22 20:20:00,24.85136
"7468",2023-07-22 20:30:00,24.09669
"7469",2023-07-22 20:40:00,22.94913
"7470",2023-07-22 20:50:00,22.48072
"7471",2023-07-22 21:00:00,21.68651
"7472",2023-07-22 21:10:00,20.98535
"7473",2023-07-22 21:20:00,20.92803
"7474",2023-07-22 21:30:00,20.90224
"7475",2023-07-22 21:40:00,20.41631
"7476",2023-07-22 21:50:00,19.1731
"7477",2023-07-22 22:00:00,18.61109
"7478",2023-07-22 22:10:00,18.08517
"7479",2023-07-22 22:20:00,17.79902
"7480",2023-07-22 22:30:00,17.35296
"7481",2023-07-22 22:40:00,17.36137
"7482",2023-07-22 22:50:00,17.25725
"7483",2023-07-22 23:00:00,17.27196
"7484",2023-07-22 23:10:00,17.09999
"7485",2023-07-22 23:20:00,16.67506
"7486",2023-07-22 23:30:00,16.26571
"7487",2023-07-22 23:40:00,16.28066
"7488",2023-07-22 23:50:00,16.25202
"7489",2023-07-23,15.71196
"7490",2023-07-23 00:10:00,15.79756
"7491",2023-07-23 00:20:00,15.75434
"7492",2023-07-23 00:30:00,16.07513
"7493",2023-07-23 00:40:00,16.21206
"7494",2023-07-23 00:50:00,16.25879
"7495",2023-07-23 01:00:00,16.28006
"7496",2023-07-23 01:10:00,16.37752
"7497",2023-07-23 01:20:00,16.4678
"7498",2023-07-23 01:30:00,16.32215
"7499",2023-07-23 01:40:00,15.6297
"7500",2023-07-23 01:50:00,15.4768
"7501",2023-07-23 02:00:00,15.03044
"7502",2023-07-23 02:10:00,15.02395
"7503",2023-07-23 02:20:00,14.58972
"7504",2023-07-23 02:30:00,14.76972
"7505",2023-07-23 02:40:00,14.93449
"7506",2023-07-23 02:50:00,14.84513
"7507",2023-07-23 03:00:00,14.91414
"7508",2023-07-23 03:10:00,14.4214
"7509",2023-07-23 03:20:00,14.76463
"7510",2023-07-23 03:30:00,14.96945
"7511",2023-07-23 03:40:00,14.85835
"7512",2023-07-23 03:50:00,14.76719
"7513",2023-07-23 04:00:00,15.01021
"7514",2023-07-23 04:10:00,14.91701
"7515",2023-07-23 04:20:00,15.0216
"7516",2023-07-23 04:30:00,14.97085
"7517",2023-07-23 04:40:00,14.82286
"7518",2023-07-23 04:50:00,14.68365
"7519",2023-07-23 05:00:00,14.66532
"7520",2023-07-23 05:10:00,14.71772
"7521",2023-07-23 05:20:00,14.84054
"7522",2023-07-23 05:30:00,14.83446
"7523",2023-07-23 05:40:00,14.97687
"7524",2023-07-23 05:50:00,14.95896
"7525",2023-07-23 06:00:00,15.08637
"7526",2023-07-23 06:10:00,15.21399
"7527",2023-07-23 06:20:00,15.46919
"7528",2023-07-23 06:30:00,15.88764
"7529",2023-07-23 06:40:00,16.41655
"7530",2023-07-23 06:50:00,16.92102
"7531",2023-07-23 07:00:00,17.54725
"7532",2023-07-23 07:10:00,17.69538
"7533",2023-07-23 07:20:00,17.42891
"7534",2023-07-23 07:30:00,17.66602
"7535",2023-07-23 07:40:00,18.30325
"7536",2023-07-23 07:50:00,18.72839
"7537",2023-07-23 08:00:00,19.25128
"7538",2023-07-23 08:10:00,19.87986
"7539",2023-07-23 08:20:00,20.58565
"7540",2023-07-23 08:30:00,21.45783
"7541",2023-07-23 08:40:00,23.0553
"7542",2023-07-23 08:50:00,24.30017
"7543",2023-07-23 09:00:00,25.14769
"7544",2023-07-23 09:10:00,25.49353
"7545",2023-07-23 09:20:00,26.59214
"7546",2023-07-23 09:30:00,28.7888
"7547",2023-07-23 09:40:00,29.48272
"7548",2023-07-23 09:50:00,29.69892
"7549",2023-07-23 10:00:00,30.25039
"7550",2023-07-23 10:10:00,32.12069
"7551",2023-07-23 10:20:00,33.88288
"7552",2023-07-23 10:30:00,33.89002
"7553",2023-07-23 10:40:00,33.95963
"7554",2023-07-23 10:50:00,31.07409
"7555",2023-07-23 11:00:00,31.12568
"7556",2023-07-23 11:10:00,32.24842
"7557",2023-07-23 11:20:00,31.44604
"7558",2023-07-23 11:30:00,32.4073
"7559",2023-07-23 11:40:00,32.68365
"7560",2023-07-23 11:50:00,32.78427
"7561",2023-07-23 12:00:00,32.90359
"7562",2023-07-23 12:10:00,32.1766
"7563",2023-07-23 12:20:00,31.30322
"7564",2023-07-23 12:30:00,30.67625
"7565",2023-07-23 12:40:00,31.26948
"7566",2023-07-23 12:50:00,31.31056
"7567",2023-07-23 13:00:00,31.70988
"7568",2023-07-23 13:10:00,32.5412
"7569",2023-07-23 13:20:00,31.6291
"7570",2023-07-23 13:30:00,31.68385
"7571",2023-07-23 13:40:00,32.26758
"7572",2023-07-23 13:50:00,32.19001
"7573",2023-07-23 14:00:00,32.11571
"7574",2023-07-23 14:10:00,31.42164
"7575",2023-07-23 14:20:00,31.12881
"7576",2023-07-23 14:30:00,32.3695
"7577",2023-07-23 14:40:00,32.32166
"7578",2023-07-23 14:50:00,32.6706
"7579",2023-07-23 15:00:00,32.67539
"7580",2023-07-23 15:10:00,32.35772
"7581",2023-07-23 15:20:00,32.68691
"7582",2023-07-23 15:30:00,32.5037
"7583",2023-07-23 15:40:00,33.04707
"7584",2023-07-23 15:50:00,32.59233
"7585",2023-07-23 16:00:00,32.6227
"7586",2023-07-23 16:10:00,32.43775
"7587",2023-07-23 16:20:00,32.66568
"7588",2023-07-23 16:30:00,32.08243
"7589",2023-07-23 16:40:00,31.46747
"7590",2023-07-23 16:50:00,31.36856
"7591",2023-07-23 17:00:00,31.62294
"7592",2023-07-23 17:10:00,29.88205
"7593",2023-07-23 17:20:00,28.64669
"7594",2023-07-23 17:30:00,27.75519
"7595",2023-07-23 17:40:00,27.49528
"7596",2023-07-23 17:50:00,27.3273
"7597",2023-07-23 18:00:00,27.34079
"7598",2023-07-23 18:10:00,27.1929
"7599",2023-07-23 18:20:00,26.87799
"7600",2023-07-23 18:30:00,26.94239
"7601",2023-07-23 18:40:00,27.04683
"7602",2023-07-23 18:50:00,27.22116
"7603",2023-07-23 19:00:00,26.81215
"7604",2023-07-23 19:10:00,26.28077
"7605",2023-07-23 19:20:00,25.88637
"7606",2023-07-23 19:30:00,25.76018
"7607",2023-07-23 19:40:00,25.41452
"7608",2023-07-23 19:50:00,25.10579
"7609",2023-07-23 20:00:00,24.72257
"7610",2023-07-23 20:10:00,24.80078
"7611",2023-07-23 20:20:00,24.76921
"7612",2023-07-23 20:30:00,24.64326
"7613",2023-07-23 20:40:00,24.43305
"7614",2023-07-23 20:50:00,23.9736
"7615",2023-07-23 21:00:00,23.56828
"7616",2023-07-23 21:10:00,23.45161
"7617",2023-07-23 21:20:00,22.84799
"7618",2023-07-23 21:30:00,23.30511
"7619",2023-07-23 21:40:00,23.04603
"7620",2023-07-23 21:50:00,22.67333
"7621",2023-07-23 22:00:00,22.5709
"7622",2023-07-23 22:10:00,22.09329
"7623",2023-07-23 22:20:00,20.99695
"7624",2023-07-23 22:30:00,20.69875
"7625",2023-07-23 22:40:00,20.49882
"7626",2023-07-23 22:50:00,20.11739
"7627",2023-07-23 23:00:00,20.26179
"7628",2023-07-23 23:10:00,20.33116
"7629",2023-07-23 23:20:00,19.84814
"7630",2023-07-23 23:30:00,19.12986
"7631",2023-07-23 23:40:00,18.8499
"7632",2023-07-23 23:50:00,18.92442
"7633",2023-07-24,18.57219
"7634",2023-07-24 00:10:00,18.27517
"7635",2023-07-24 00:20:00,18.30274
"7636",2023-07-24 00:30:00,18.59614
"7637",2023-07-24 00:40:00,18.13451
"7638",2023-07-24 00:50:00,18.08417
"7639",2023-07-24 01:00:00,18.14058
"7640",2023-07-24 01:10:00,17.75473
"7641",2023-07-24 01:20:00,17.59268
"7642",2023-07-24 01:30:00,17.25945
"7643",2023-07-24 01:40:00,17.66243
"7644",2023-07-24 01:50:00,17.02393
"7645",2023-07-24 02:00:00,17.22635
"7646",2023-07-24 02:10:00,16.84679
"7647",2023-07-24 02:20:00,16.92076
"7648",2023-07-24 02:30:00,16.89091
"7649",2023-07-24 02:40:00,16.47726
"7650",2023-07-24 02:50:00,16.68407
"7651",2023-07-24 03:00:00,16.60832
"7652",2023-07-24 03:10:00,16.23047
"7653",2023-07-24 03:20:00,16.37698
"7654",2023-07-24 03:30:00,16.56518
"7655",2023-07-24 03:40:00,16.0524
"7656",2023-07-24 03:50:00,16.07581
"7657",2023-07-24 04:00:00,15.96391
"7658",2023-07-24 04:10:00,16.25883
"7659",2023-07-24 04:20:00,16.66449
"7660",2023-07-24 04:30:00,16.84692
"7661",2023-07-24 04:40:00,16.34314
"7662",2023-07-24 04:50:00,16.89361
"7663",2023-07-24 05:00:00,16.93833
"7664",2023-07-24 05:10:00,17.3317
"7665",2023-07-24 05:20:00,17.57499
"7666",2023-07-24 05:30:00,17.7505
"7667",2023-07-24 05:40:00,17.82234
"7668",2023-07-24 05:50:00,17.82669
"7669",2023-07-24 06:00:00,17.96693
"7670",2023-07-24 06:10:00,18.13804
"7671",2023-07-24 06:20:00,18.2702
"7672",2023-07-24 06:30:00,18.29537
"7673",2023-07-24 06:40:00,18.498
"7674",2023-07-24 06:50:00,18.52913
"7675",2023-07-24 07:00:00,18.27975
"7676",2023-07-24 07:10:00,18.64724
"7677",2023-07-24 07:20:00,18.75001
"7678",2023-07-24 07:30:00,18.89451
"7679",2023-07-24 07:40:00,18.44886
"7680",2023-07-24 07:50:00,18.51772
"7681",2023-07-24 08:00:00,18.65439
"7682",2023-07-24 08:10:00,18.97085
"7683",2023-07-24 08:20:00,19.96093
"7684",2023-07-24 08:30:00,19.75996
"7685",2023-07-24 08:40:00,20.63965
"7686",2023-07-24 08:50:00,22.43458
"7687",2023-07-24 09:00:00,24.43478
"7688",2023-07-24 09:10:00,26.09642
"7689",2023-07-24 09:20:00,25.94023
"7690",2023-07-24 09:30:00,23.95455
"7691",2023-07-24 09:40:00,22.50079
"7692",2023-07-24 09:50:00,21.74533
"7693",2023-07-24 10:00:00,21.09813
"7694",2023-07-24 10:10:00,20.2204
"7695",2023-07-24 10:20:00,19.50145
"7696",2023-07-24 10:30:00,19.13387
"7697",2023-07-24 10:40:00,19.34492
"7698",2023-07-24 10:50:00,19.64473
"7699",2023-07-24 11:00:00,21.14278
"7700",2023-07-24 11:10:00,21.29348
"7701",2023-07-24 11:20:00,23.5687
"7702",2023-07-24 11:30:00,24.05324
"7703",2023-07-24 11:40:00,24.59701
"7704",2023-07-24 11:50:00,23.94266
"7705",2023-07-24 12:00:00,23.69069
"7706",2023-07-24 12:10:00,25.17904
"7707",2023-07-24 12:20:00,23.93844
"7708",2023-07-24 12:30:00,23.55495
"7709",2023-07-24 12:40:00,23.82074
"7710",2023-07-24 12:50:00,23.77996
"7711",2023-07-24 13:00:00,23.64068
"7712",2023-07-24 13:10:00,23.70961
"7713",2023-07-24 13:20:00,24.58391
"7714",2023-07-24 13:30:00,25.21697
"7715",2023-07-24 13:40:00,26.93594
"7716",2023-07-24 13:50:00,28.26399
"7717",2023-07-24 14:00:00,27.6769
"7718",2023-07-24 14:10:00,26.76371
"7719",2023-07-24 14:20:00,25.16006
"7720",2023-07-24 14:30:00,24.38403
"7721",2023-07-24 14:40:00,21.55543
"7722",2023-07-24 14:50:00,19.77428
"7723",2023-07-24 15:00:00,21.05875
"7724",2023-07-24 15:10:00,21.36544
"7725",2023-07-24 15:20:00,21.94595
"7726",2023-07-24 15:30:00,21.78793
"7727",2023-07-24 15:40:00,20.82404
"7728",2023-07-24 15:50:00,21.21897
"7729",2023-07-24 16:00:00,21.91845
"7730",2023-07-24 16:10:00,21.97802
"7731",2023-07-24 16:20:00,22.8493
"7732",2023-07-24 16:30:00,23.67849
"7733",2023-07-24 16:40:00,24.83523
"7734",2023-07-24 16:50:00,25.3693
"7735",2023-07-24 17:00:00,25.49364
"7736",2023-07-24 17:10:00,26.31851
"7737",2023-07-24 17:20:00,25.16627
"7738",2023-07-24 17:30:00,24.44439
"7739",2023-07-24 17:40:00,24.25342
"7740",2023-07-24 17:50:00,23.62584
"7741",2023-07-24 18:00:00,23.55962
"7742",2023-07-24 18:10:00,23.08865
"7743",2023-07-24 18:20:00,22.80701
"7744",2023-07-24 18:30:00,22.55006
"7745",2023-07-24 18:40:00,22.26068
"7746",2023-07-24 18:50:00,21.53849
"7747",2023-07-24 19:00:00,21.36049
"7748",2023-07-24 19:10:00,21.41215
"7749",2023-07-24 19:20:00,21.03852
"7750",2023-07-24 19:30:00,22.07506
"7751",2023-07-24 19:40:00,22.04828
"7752",2023-07-24 19:50:00,21.869
"7753",2023-07-24 20:00:00,21.12276
"7754",2023-07-24 20:10:00,20.62676
"7755",2023-07-24 20:20:00,20.45293
"7756",2023-07-24 20:30:00,20.1195
"7757",2023-07-24 20:40:00,19.89206
"7758",2023-07-24 20:50:00,19.74121
"7759",2023-07-24 21:00:00,19.53051
"7760",2023-07-24 21:10:00,19.36891
"7761",2023-07-24 21:20:00,19.33295
"7762",2023-07-24 21:30:00,19.4005
"7763",2023-07-24 21:40:00,19.27708
"7764",2023-07-24 21:50:00,19.17297
"7765",2023-07-24 22:00:00,19.17216
"7766",2023-07-24 22:10:00,18.99321
"7767",2023-07-24 22:20:00,18.89989
"7768",2023-07-24 22:30:00,18.72078
"7769",2023-07-24 22:40:00,18.6482
"7770",2023-07-24 22:50:00,18.34362
"7771",2023-07-24 23:00:00,18.32681
"7772",2023-07-24 23:10:00,18.41024
"7773",2023-07-24 23:20:00,18.43854
"7774",2023-07-24 23:30:00,18.39804
"7775",2023-07-24 23:40:00,18.2824
"7776",2023-07-24 23:50:00,18.3272
"7777",2023-07-25,18.28166
"7778",2023-07-25 00:10:00,18.20808
"7779",2023-07-25 00:20:00,18.1691
"7780",2023-07-25 00:30:00,18.14963
"7781",2023-07-25 00:40:00,18.12369
"7782",2023-07-25 00:50:00,18.16188
"7783",2023-07-25 01:00:00,18.06396
"7784",2023-07-25 01:10:00,17.88982
"7785",2023-07-25 01:20:00,17.80332
"7786",2023-07-25 01:30:00,17.65203
"7787",2023-07-25 01:40:00,17.46207
"7788",2023-07-25 01:50:00,17.2063
"7789",2023-07-25 02:00:00,16.92449
"7790",2023-07-25 02:10:00,16.95229
"7791",2023-07-25 02:20:00,16.65065
"7792",2023-07-25 02:30:00,16.7093
"7793",2023-07-25 02:40:00,16.57433
"7794",2023-07-25 02:50:00,16.36458
"7795",2023-07-25 03:00:00,16.52426
"7796",2023-07-25 03:10:00,16.69379
"7797",2023-07-25 03:20:00,16.51813
"7798",2023-07-25 03:30:00,16.39502
"7799",2023-07-25 03:40:00,16.18829
